Date,Adj Close,Open,High,Low,Close,Volume
2022-02-25,241.226,237.21,242.17,233.81,241.57,52886600
2022-02-28,243.503,239.92,246.65,237.07,243.85,47731900
2022-03-01,234.436,242.91,243.77,231.32,234.77,41205600
2022-03-02,241.896,237.56,244.09,234.15,242.2,38964200
2022-03-03,236.843,242.62,243.26,234.69,237.14,36509500
2022-03-04,229.072,233.84,236.8,224.82,229.36,43141500
2022-03-07,213.252,228.17,230.33,213.3,213.52,45082100
2022-03-08,214.87,213.09,223.73,206.5,215.14,55746700
2022-03-09,229.851,223.87,232.2,222.47,230.14,49274200
2022-03-10,226.296,225.31,227.88,218.82,226.58,42806600
2022-03-11,220.723,230.22,231.45,220.46,221.0,36720900
2022-03-14,213.033,218.69,222.62,211.59,213.3,38535400
2022-03-15,229.442,215.18,230.38,213.22,229.73,49199600
2022-03-16,244.653,235.0,245.97,231.72,244.96,67142200
2022-03-17,247.349,241.2,248.42,239.06,247.66,47194100
2022-03-18,264.198,247.99,265.69,246.24,264.53,73071900
2022-03-21,267.005,265.07,271.52,259.67,267.34,59172700
2022-03-22,264.907,267.27,272.38,260.72,265.24,54700700
2022-03-23,256.019,261.26,266.12,255.75,256.34,50212000
2022-03-24,281.147,261.66,283.2,259.07,281.5,87737900
2022-03-25,276.573,278.86,283.58,272.71,276.92,57901600
2022-03-28,281.836,277.56,282.5,272.06,282.19,42549400
2022-03-29,286.201,286.95,289.46,279.8,286.56,48898400
2022-03-30,276.553,283.04,284.96,275.03,276.9,46348700
2022-03-31,272.518,277.82,282.48,272.7,272.86,52344000
2022-04-01,266.785,273.75,274.96,262.67,267.12,51723500
2022-04-04,273.257,267.28,275.58,266.13,273.6,39712000
2022-04-05,258.985,272.54,273.19,258.2,259.31,43661500
2022-04-06,243.764,249.34,253.0,240.03,244.07,70383300
2022-04-07,241.776,244.41,247.22,234.78,242.08,55799200
2022-04-08,230.9,239.17,239.23,230.62,231.19,52478100
2022-04-11,218.895,222.14,223.2,216.6,219.17,57520700
2022-04-12,214.77,225.37,227.25,212.82,215.04,66225800
2022-04-13,221.752,217.28,225.0,214.55,222.03,51694300
2022-04-14,212.313,225.05,227.77,211.63,212.58,56909700
2022-04-18,217.557,212.0,220.88,210.79,217.83,52570100
2022-04-19,221.702,217.2,223.73,213.14,221.98,51278100
2022-04-20,214.551,225.17,226.7,212.0,214.82,46897400
2022-04-21,201.577,217.09,223.92,200.0,201.83,65620900
2022-04-22,194.905,203.03,204.86,195.0,195.15,62471300
2022-04-25,198.77,192.02,199.45,190.96,199.02,64156600
2022-04-26,187.644,197.18,197.88,186.7,187.88,65314300
2022-04-27,183.919,185.98,191.67,182.9,184.15,49946000
2022-04-28,197.572,189.67,200.37,184.9,197.82,57032700
2022-04-29,185.237,194.02,201.28,185.17,185.47,50043500
2022-05-02,195.085,185.41,195.74,183.91,195.33,57204900
2022-05-03,195.774,194.0,198.25,191.33,196.02,47575100
2022-05-04,203.085,199.23,204.0,187.51,203.34,64885500
2022-05-05,188.204,198.67,199.25,185.0,188.44,62633100
2022-05-06,186.516,187.36,195.12,179.9,186.75,63329700
2022-05-09,169.287,180.34,182.55,168.27,169.5,64445500
2022-05-10,175.729,176.89,181.98,170.25,175.95,76147400
2022-05-11,166.091,173.47,177.53,165.68,166.3,67016700
2022-05-12,161.547,162.19,167.88,155.67,161.75,70872800
2022-05-13,176.838,167.88,179.28,165.93,177.06,67043700
2022-05-16,172.424,175.09,177.88,171.06,172.64,52144600
2022-05-17,181.542,180.74,183.71,176.34,181.77,58583000
2022-05-18,169.168,177.05,181.18,168.64,169.38,54516100
2022-05-19,171.025,169.37,176.87,167.34,171.24,62131000
2022-05-20,166.731,173.32,174.1,157.55,166.94,73910500
2022-05-23,168.768,162.74,169.15,161.79,168.98,63988900
2022-05-24,161.337,165.1,165.97,157.8,161.54,58855000
2022-05-25,169.537,160.2,171.11,160.0,169.75,78113200
2022-05-26,178.286,160.36,180.92,160.22,178.51,99657500
2022-05-27,187.874,181.86,188.81,181.0,188.11,73837900
2022-05-31,186.486,189.8,192.0,183.5,186.72,66410000
2022-06-01,182.97,187.24,190.53,181.22,183.2,54451400
2022-06-02,195.674,182.92,196.19,181.98,195.92,64865600
2022-06-03,186.965,190.82,193.32,185.22,187.2,59877900
2022-06-06,187.624,191.39,193.37,185.64,187.86,42240600
2022-06-07,189.023,184.72,190.0,181.88,189.26,38891400
2022-06-08,186.286,187.99,191.8,185.35,186.48,36325200
2022-06-09,180.292,184.81,189.33,180.41,180.48,39557400
2022-06-10,169.563,176.0,176.97,168.69,169.74,46524800
2022-06-13,156.307,160.0,163.12,156.06,156.47,60415300
2022-06-14,158.195,157.31,160.66,154.12,158.36,46968000
2022-06-15,165.098,160.95,168.68,159.26,165.27,56393600
2022-06-16,155.847,158.6,159.42,154.01,156.01,54574900
2022-06-17,158.634,156.48,159.95,153.28,158.8,63033400
2022-06-21,165.487,164.75,170.08,164.07,165.66,48308900
2022-06-22,163.429,162.26,166.62,161.8,163.6,43713500
2022-06-23,162.081,165.19,165.85,158.53,162.25,46368000
2022-06-24,171.081,165.0,171.4,163.1,171.26,47215300
2022-06-27,168.514,173.12,173.3,166.26,168.69,42796800
2022-06-28,159.653,169.0,172.02,159.45,159.82,46114900
2022-06-29,155.258,158.14,158.2,151.7,155.42,48235200
2022-06-30,151.432,153.61,155.67,148.62,151.59,68607000
2022-07-01,145.079,148.99,150.63,143.92,145.23,57761000
2022-07-05,149.484,141.75,149.71,140.55,149.64,65139700
2022-07-06,151.142,150.1,153.19,147.89,151.3,52906600
2022-07-07,158.415,154.56,159.45,153.89,158.58,49290300
2022-07-08,158.215,154.3,160.37,153.89,158.38,46797200
2022-07-11,151.362,155.26,155.27,150.38,151.52,43732100
2022-07-12,150.663,152.68,154.31,148.77,150.82,45848300
2022-07-13,151.482,145.9,153.75,144.65,151.64,52191800
2022-07-14,153.56,151.08,154.73,147.28,153.72,45623500
2022-07-15,157.456,156.59,157.82,154.45,157.62,38593500
2022-07-18,160.842,163.02,168.97,160.02,161.01,67051700
2022-07-19,169.743,164.86,171.1,161.72,169.92,70236600
2022-07-20,177.884,169.47,179.33,168.01,178.07,76053800
2022-07-21,180.312,178.85,181.44,175.45,180.5,55704900
2022-07-22,173.009,178.93,179.67,171.37,173.19,53667100
2022-07-25,170.062,170.19,171.24,166.49,170.24,48074800
2022-07-26,165.158,168.89,169.19,164.78,165.33,39786500
2022-07-27,177.714,170.32,179.36,169.13,177.9,56977600
2022-07-28,179.652,179.75,181.4,174.4,179.84,47464600
2022-07-29,181.441,178.13,182.44,176.92,181.63,43546000
2022-08-01,184.218,181.82,188.46,179.9,184.41,47646900
2022-08-02,185.067,181.22,189.38,180.92,185.26,48952700
2022-08-03,188.733,181.84,189.68,181.37,188.93,41814600
2022-08-04,191.95,188.49,192.74,187.6,192.15,40965200
2022-08-05,189.692,188.1,192.29,186.66,189.89,38606800
2022-08-08,177.744,175.02,182.39,172.42,177.93,98185900
2022-08-09,170.682,172.52,174.47,167.24,170.86,66826300
2022-08-10,180.781,176.98,181.18,173.17,180.97,59742200
2022-08-11,179.233,181.31,187.07,178.76,179.42,50932700
2022-08-12,186.895,181.6,187.18,179.53,187.09,47809400
2022-08-15,190.122,187.01,191.64,186.13,190.32,45766600
2022-08-16,188.593,189.2,191.42,185.01,188.79,45124000
2022-08-17,183.159,185.23,186.88,181.45,183.35,44679900
2022-08-18,187.534,183.01,188.65,181.83,187.73,41544700
2022-08-19,178.304,184.06,185.2,177.7,178.49,44158800
2022-08-22,170.162,174.9,175.58,169.66,170.34,40959300
2022-08-23,171.631,169.89,174.65,169.7,171.81,36998600
2022-08-24,172.04,170.12,174.06,168.95,172.22,52266100
2022-08-25,178.943,168.44,179.47,168.33,179.13,77069100
2022-08-26,162.43,178.57,179.24,162.37,162.6,76912700
2022-08-29,157.845,160.2,163.38,157.67,158.01,49613200
2022-08-30,154.519,159.6,160.39,151.82,154.68,53018100
2022-08-31,150.783,153.84,155.4,149.59,150.94,57371000
2022-09-01,139.225,142.09,143.8,132.7,139.37,117886500
2022-09-02,136.328,141.0,141.71,135.91,136.47,74315700
2022-09-06,134.51,137.31,137.79,133.51,134.65,53575100
2022-09-07,137.038,135.63,138.38,133.46,137.14,51265700
2022-09-08,139.796,134.59,140.08,133.69,139.9,62487300
2022-09-09,143.763,141.57,144.74,141.26,143.87,48661200
2022-09-12,144.942,143.69,145.47,141.98,145.05,48415900
2022-09-13,131.212,138.02,139.22,130.99,131.31,71495600
2022-09-14,131.182,132.54,132.9,129.13,131.28,58850700
2022-09-15,129.194,130.15,132.33,127.9,129.29,52362500
2022-09-16,131.882,127.42,132.12,126.17,131.98,67075100
2022-09-19,133.72,130.12,134.63,130.1,133.82,56968500
2022-09-20,131.662,132.15,134.83,130.57,131.76,52481800
2022-09-21,132.511,132.13,140.31,131.1,132.61,80767900
2022-09-22,125.516,130.7,131.49,124.28,125.61,75916200
2022-09-23,125.067,124.2,126.11,122.57,125.16,66330900
2022-09-26,122.189,124.91,126.59,122.14,122.28,54734300
2022-09-27,124.037,125.07,127.36,122.58,124.13,55385400
2022-09-28,127.265,124.1,128.23,123.54,127.36,54241400
2022-09-29,122.109,124.48,125.0,119.46,122.2,53276300
2022-09-30,121.299,120.87,126.33,120.75,121.39,56563800
2022-10-03,125.027,123.47,126.78,121.05,125.12,54747800
2022-10-04,131.572,128.79,132.2,128.79,131.67,58418200
2022-10-05,131.991,129.11,133.21,126.21,132.09,50713100
2022-10-06,131.202,132.2,136.56,131.03,131.3,64415700
2022-10-07,120.67,125.05,126.7,120.22,120.76,67247800
2022-10-10,116.613,120.37,121.24,114.08,116.7,69869900
2022-10-11,115.774,115.61,118.46,112.83,115.86,66748200
2022-10-12,114.914,115.79,117.35,113.45,115.0,49259000
2022-10-13,119.511,109.71,120.78,108.13,119.6,85010300
2022-10-14,112.186,120.57,121.11,112.04,112.27,71343200
2022-10-17,118.791,115.18,119.48,115.17,118.88,58077400
2022-10-18,119.581,123.44,124.92,116.18,119.67,65936200
2022-10-19,120.42,118.79,123.5,118.34,120.51,52313100
2022-10-20,121.849,121.13,127.69,121.05,121.94,65239800
2022-10-21,124.567,120.98,124.98,118.87,124.66,60949400
2022-10-24,125.896,125.08,127.1,120.64,125.99,51745700
2022-10-25,132.511,126.94,133.0,126.64,132.61,50548200
2022-10-26,128.864,128.69,133.88,127.08,128.96,53295300
2022-10-27,131.662,136.3,138.38,131.22,131.76,58311300
2022-10-28,138.237,131.04,138.5,130.61,138.34,52104000
2022-10-31,134.869,137.78,138.38,132.97,134.97,48634100
2022-11-01,135.329,138.11,139.25,135.19,135.43,43281700
2022-11-02,132.091,138.5,142.1,132.11,132.19,67262800
2022-11-03,134.11,130.43,137.81,129.56,134.21,50006500
2022-11-04,141.454,139.86,142.29,136.97,141.56,61257600
2022-11-07,142.903,142.28,144.12,139.54,143.01,41006100
2022-11-08,145.911,148.01,148.91,142.16,146.02,59529200
2022-11-09,137.657,141.62,142.11,137.59,137.76,45441400
2022-11-10,157.382,148.0,157.73,145.47,157.5,70081900
2022-11-11,163.148,158.07,163.89,154.82,163.27,65548700
2022-11-14,162.828,162.18,165.4,159.22,162.95,52785200
2022-11-15,166.536,167.22,169.98,163.82,166.66,54587600
2022-11-16,158.981,161.62,163.62,158.73,159.1,64954700
2022-11-17,156.653,157.15,162.66,155.35,156.77,71089400
2022-11-18,153.975,159.66,160.02,151.2,154.09,49207200
2022-11-21,153.056,151.47,154.77,150.8,153.17,40473900
2022-11-22,160.26,153.28,160.58,151.22,160.38,47286600
2022-11-23,165.067,160.98,165.27,160.48,165.19,42724100
2022-11-25,162.579,163.18,164.87,161.72,162.7,16793400
2022-11-28,158.152,160.26,163.57,157.25,158.27,30374100
2022-11-29,156.273,158.27,159.32,155.2,156.39,29838400
2022-11-30,169.147,156.97,169.3,155.97,169.23,56529800
2022-12-01,171.266,169.99,172.65,166.35,171.35,47097700
2022-12-02,168.677,166.59,169.33,164.45,168.76,37138900
2022-12-05,166.019,166.79,169.95,164.72,166.1,35225500
2022-12-06,159.792,165.3,165.73,158.19,159.87,35269400
2022-12-07,161.121,157.72,161.86,156.67,161.2,37238800
2022-12-08,171.606,162.73,171.79,159.59,171.69,51545600
2022-12-09,169.927,171.6,175.83,169.75,170.01,46533800
2022-12-12,175.264,170.37,175.38,167.97,175.35,45732800
2022-12-13,180.631,185.31,187.9,177.11,180.72,65658900
2022-12-14,176.653,179.87,182.52,174.2,176.74,49688800
2022-12-15,169.437,171.46,173.2,167.0,169.52,47854200
2022-12-16,165.629,168.64,170.41,164.1,165.71,47823200
2022-12-19,162.46,165.72,166.09,161.45,162.54,35403900
2022-12-20,160.771,160.64,163.1,158.52,160.85,40326000
2022-12-21,164.929,161.14,166.27,161.02,165.01,32502500
2022-12-22,153.315,160.94,161.38,148.82,153.39,56504500
2022-12-23,151.985,151.96,153.39,148.83,152.06,34932600
2022-12-27,141.141,150.74,151.0,140.56,141.21,46490200
2022-12-28,140.291,139.27,142.62,138.84,140.36,35106600
2022-12-29,145.958,144.02,146.83,142.27,146.03,35492300
2022-12-30,146.068,143.34,146.29,142.33,146.14,31049000
2023-01-03,143.08,148.51,149.96,140.96,143.15,40127700
2023-01-04,147.418,145.67,148.53,142.41,147.49,43132400
2023-01-05,142.58,144.91,145.64,141.48,142.65,38916800
2023-01-06,148.517,144.74,150.1,140.34,148.59,40504400
2023-01-09,156.203,152.84,160.56,151.41,156.28,50423100
2023-01-10,159.012,155.07,159.62,154.72,159.09,38410100
2023-01-11,159.932,158.4,160.28,155.63,160.01,35328500
2023-01-12,165.029,161.0,166.37,154.92,165.11,55140900
2023-01-13,168.907,162.78,169.22,161.65,168.99,44728700
2023-01-17,176.933,168.99,177.28,168.99,177.02,51110200
2023-01-18,173.685,176.67,178.73,172.82,173.77,43962400
2023-01-19,167.568,170.36,171.97,167.31,167.65,45293200
2023-01-20,178.303,170.11,178.56,168.25,178.39,56496700
2023-01-23,191.836,180.64,192.45,178.18,191.93,65516300
2023-01-24,192.556,188.27,194.95,188.2,192.65,49620400
2023-01-25,193.135,189.13,193.7,185.8,193.23,44953700
2023-01-26,197.923,197.01,201.66,192.78,198.02,48953500
2023-01-27,203.55,194.62,206.28,194.05,203.65,54214200
2023-01-30,191.526,199.5,201.4,191.5,191.62,48861100
2023-01-31,195.274,191.7,196.87,189.5,195.37,49801700
2023-02-01,209.327,196.91,211.92,196.11,209.43,66047700
2023-02-02,216.984,210.0,219.49,207.0,217.09,56427600
2023-02-03,210.897,210.0,217.45,207.89,211.0,42936600
2023-02-06,210.787,208.06,215.7,207.86,210.89,45219700
2023-02-07,221.621,213.82,222.59,211.5,221.73,66415000
2023-02-08,221.941,223.87,228.78,220.08,222.05,55965100
2023-02-09,223.26,226.06,230.2,221.2,223.37,52387600
2023-02-10,212.546,216.9,220.78,208.11,212.65,55073700
2023-02-13,217.773,215.38,220.48,209.62,217.88,47491900
2023-02-14,229.597,215.78,230.49,213.66,229.71,67547400
2023-02-15,227.528,225.49,228.55,221.06,227.64,42057500
2023-02-16,219.912,221.33,225.5,219.27,220.02,41202600
2023-02-17,213.775,216.31,217.4,209.75,213.88,46588800
2023-02-21,206.449,210.0,214.94,206.18,206.55,41001500
2023-02-22,207.438,207.07,211.04,204.21,207.54,51318400
2023-02-23,236.524,234.4,238.88,230.25,236.64,111799500
2023-02-24,232.746,232.25,234.74,229.47,232.86,58971600
2023-02-27,234.895,236.7,238.8,234.54,235.01,45299400
2023-02-28,232.046,233.72,238.25,232.06,232.16,45596300
2023-03-01,226.869,231.92,232.56,225.08,226.98,46002600
2023-03-02,233.026,224.88,233.8,224.32,233.14,38941500
2023-03-03,238.783,233.2,239.0,231.3,238.9,41239300
2023-03-06,235.424,238.91,242.48,234.87,235.54,43742900
2023-03-07,232.805,236.0,241.25,232.41,232.88,51515400
2023-03-08,241.732,234.87,242.0,234.24,241.81,51357300
2023-03-09,234.285,241.75,244.54,233.83,234.36,50125700
2023-03-10,229.576,234.09,236.27,227.26,229.65,47486600
2023-03-13,229.586,227.52,232.98,222.97,229.66,42189000
2023-03-14,240.553,234.96,242.19,234.6,240.63,47491000
2023-03-15,242.202,237.61,242.86,233.6,242.28,52448600
2023-03-16,255.328,240.27,255.88,238.94,255.41,58325300
2023-03-17,257.168,259.82,263.99,256.68,257.25,84854700
2023-03-20,258.917,256.15,260.24,251.3,259.0,43274700
2023-03-21,261.906,261.8,263.92,253.81,261.99,54740800
2023-03-22,264.595,264.25,275.89,262.37,264.68,79729500
2023-03-23,271.823,271.15,274.99,266.9,271.91,56488900
2023-03-24,267.704,270.31,271.67,263.55,267.79,45492000
2023-03-27,265.225,268.37,270.0,263.65,265.31,36102600
2023-03-28,264.015,264.47,265.13,258.5,264.1,35610400
2023-03-29,269.753,268.25,270.78,265.97,269.84,39369400
2023-03-30,273.742,272.29,274.99,271.02,273.83,36451600
2023-03-31,277.681,271.4,278.34,271.05,277.77,43393300
2023-04-03,279.56,275.09,280.0,273.36,279.65,39871600
2023-04-04,274.442,279.66,280.0,273.07,274.53,36859200
2023-04-05,268.724,268.29,269.98,263.95,268.81,51501500
2023-04-06,270.283,265.84,270.8,264.27,270.37,39765400
2023-04-10,275.702,268.23,276.21,266.69,275.79,39527900
2023-04-11,271.603,277.24,277.9,271.26,271.69,31437800
2023-04-12,264.865,273.7,274.68,264.48,264.95,44625900
2023-04-13,264.545,267.34,268.87,263.29,264.63,35361500
2023-04-14,267.494,265.04,268.83,262.2,267.58,39566000
2023-04-17,269.933,265.65,270.06,264.33,270.02,32147100
2023-04-18,276.581,275.33,281.1,273.57,276.67,60481200
2023-04-19,279.22,273.61,280.0,272.32,279.31,35866000
2023-04-20,270.953,276.71,280.3,270.0,271.04,42771300
2023-04-21,271.103,269.52,271.83,267.22,271.19,34510300
2023-04-24,270.333,270.13,273.66,266.71,270.42,33928200
2023-04-25,262.326,270.78,272.47,262.25,262.41,37852700
2023-04-26,269.474,270.02,273.3,267.05,269.56,40633700
2023-04-27,272.173,273.63,274.95,266.25,272.26,37716100
2023-04-28,277.401,272.25,277.58,270.71,277.49,29168700
2023-05-01,289.007,278.4,290.58,277.8,289.1,57032900
2023-05-02,282.01,286.8,288.36,280.83,282.1,40273000
2023-05-03,277.931,278.4,283.67,274.72,278.02,38338700
2023-05-04,275.532,276.51,278.59,272.4,275.62,32185000
2023-05-05,286.708,278.26,287.55,277.31,286.8,36101400
2023-05-08,291.417,285.22,292.2,283.5,291.51,34497900
2023-05-09,285.618,288.99,289.73,284.5,285.71,31486900
2023-05-10,288.757,290.05,291.13,284.61,288.85,36935000
2023-05-11,285.688,288.96,289.5,282.46,285.78,32214900
2023-05-12,283.309,285.29,287.8,280.46,283.4,27402700
2023-05-15,289.437,285.08,289.69,281.52,289.53,29392600
2023-05-16,292.036,288.41,298.7,288.32,292.13,44940500
2023-05-17,301.683,295.84,301.99,294.3,301.78,43253500
2023-05-18,316.678,304.1,318.28,303.2,316.78,74872500
2023-05-19,312.54,315.36,315.8,309.16,312.64,47312400
2023-05-22,311.66,309.01,315.2,306.8,311.76,37200000
2023-05-23,306.782,310.0,312.88,306.31,306.88,35625300
2023-05-24,305.282,302.1,306.07,298.06,305.38,72141900
2023-05-25,379.678,385.23,394.8,366.35,379.8,154391100
2023-05-26,389.335,378.9,391.7,375.5,389.46,71439700
2023-05-30,400.981,405.95,419.38,399.49,401.11,92340100
2023-05-31,378.219,394.88,402.95,378.22,378.34,100258000
2023-06-01,397.573,384.89,400.5,383.4,397.7,63587300
2023-06-02,393.144,400.97,405.0,390.58,393.27,48165500
2023-06-05,391.584,389.09,395.65,387.07,391.71,39609400
2023-06-06,386.416,388.3,391.6,381.48,386.54,38872900
2023-06-07,374.669,389.15,394.99,373.56,374.75,51199800
2023-06-08,385.016,377.24,388.64,375.05,385.1,41777200
2023-06-09,387.616,390.37,397.11,385.67,387.7,42722000
2023-06-12,394.734,392.0,395.3,386.18,394.82,38870100
2023-06-13,410.131,401.86,411.01,397.4,410.22,61320800
2023-06-14,429.877,408.24,430.0,405.52,429.97,74046500
2023-06-15,426.437,426.02,432.89,421.47,426.53,56862200
2023-06-16,426.827,434.5,437.21,426.61,426.92,65475500
2023-06-20,437.985,429.98,439.9,426.74,438.08,45115300
2023-06-21,430.357,435.01,436.15,420.8,430.45,55160300
2023-06-22,430.157,422.53,434.26,422.34,430.25,41773700
2023-06-23,421.998,424.64,428.09,420.15,422.09,35632300
2023-06-26,406.232,424.61,427.64,401.0,406.32,59432200
2023-06-27,418.669,407.99,419.4,404.48,418.76,46217500
2023-06-28,411.081,406.6,418.45,405.18,411.17,58263900
2023-06-29,408.131,415.58,416.0,406.0,408.22,38051400
2023-06-30,422.928,416.8,425.5,415.01,423.02,50053400
2023-07-03,424.038,425.17,428.98,422.02,424.13,19820900
2023-07-05,423.078,421.35,431.77,420.85,423.17,32361800
2023-07-06,420.939,418.44,421.79,413.46,421.03,30358200
2023-07-07,424.938,423.22,432.14,421.8,425.03,35525300
2023-07-10,421.708,426.57,428.11,416.49,421.8,35390800
2023-07-11,423.958,424.81,427.58,420.67,424.05,29824400
2023-07-12,438.925,430.33,439.35,427.77,439.02,48127700
2023-07-13,459.67,445.18,461.55,444.92,459.77,47820400
2023-07-14,454.591,465.83,480.88,450.6,454.69,77066400
2023-07-17,464.509,462.89,464.96,452.62,464.61,51048800
2023-07-18,474.837,467.01,478.96,457.34,474.94,57019000
2023-07-19,470.668,474.64,478.18,467.42,470.77,42750200
2023-07-20,455.101,465.07,470.87,450.62,455.2,53786500
2023-07-21,442.994,457.88,458.66,441.0,443.09,96283200
2023-07-24,446.023,447.31,451.09,440.4,446.12,38251600
2023-07-25,456.691,449.41,461.83,449.23,456.79,34808100
2023-07-26,454.421,460.21,460.53,446.3,454.52,36423700
2023-07-27,458.9,465.19,473.95,457.5,459.0,45597600
2023-07-28,467.398,466.68,470.27,463.81,467.5,33119400
2023-07-31,467.189,467.54,471.3,465.06,467.29,25105500
2023-08-01,464.969,464.6,469.0,460.27,465.07,23785800
2023-08-02,442.594,458.31,458.4,433.87,442.69,53014200
2023-08-03,445.053,438.0,451.18,438.0,445.15,32417600
2023-08-04,446.703,449.85,456.42,443.93,446.8,36225800
2023-08-07,454.071,451.11,455.4,445.63,454.17,32215400
2023-08-08,446.543,448.53,452.42,440.56,446.64,35384300
2023-08-09,425.448,442.74,443.12,421.34,425.54,58644900
2023-08-10,423.788,421.6,435.74,418.35,423.88,49270500
2023-08-11,408.461,417.51,420.18,406.39,408.55,53200900
2023-08-14,437.435,404.86,438.0,403.11,437.53,69028600
2023-08-15,439.305,445.6,452.68,437.1,439.4,67651200
2023-08-16,434.766,445.2,446.75,434.06,434.86,52745100
2023-08-17,433.346,439.7,440.62,430.01,433.44,45239500
2023-08-18,432.896,426.35,435.78,416.6,432.99,58262200
2023-08-21,469.568,444.94,470.65,442.22,469.67,69257300
2023-08-22,456.581,481.35,481.87,453.33,456.68,75720700
2023-08-23,471.058,458.66,472.0,452.08,471.16,77904600
2023-08-24,471.528,502.16,502.66,471.59,471.63,115604400
2023-08-25,460.08,470.12,478.05,450.24,460.18,92534100
2023-08-28,468.248,464.82,469.8,448.88,468.35,68519200
2023-08-29,487.734,466.66,490.81,463.91,487.84,70139700
2023-08-30,492.533,490.44,499.27,484.25,492.64,73520600
2023-08-31,493.443,493.8,497.44,489.58,493.55,52857000
2023-09-01,484.985,497.62,498.0,481.42,485.09,46319100
2023-09-05,485.375,482.23,488.51,478.6,485.48,38265300
2023-09-06,470.547,484.41,485.49,465.8,470.61,46867000
2023-09-07,462.348,455.25,463.44,451.52,462.41,43333000
2023-09-08,455.659,459.42,466.06,452.71,455.72,47306900
2023-09-11,451.719,461.48,461.63,443.12,451.78,47396600
2023-09-12,448.639,447.38,456.73,445.31,448.7,34925600
2023-09-13,454.789,446.0,459.3,445.03,454.85,39835500
2023-09-14,455.749,459.5,459.87,451.31,455.81,37009700
2023-09-15,438.941,453.41,455.99,438.08,439.0,50571300
2023-09-18,439.601,427.48,442.42,420.0,439.66,50027100
2023-09-19,435.141,438.33,439.66,430.02,435.2,37306400
2023-09-20,422.333,436.0,439.03,422.23,422.39,36710800
2023-09-21,410.115,415.83,421.0,409.8,410.17,44893000
2023-09-22,416.044,415.72,421.15,412.31,416.1,47923600
2023-09-25,422.163,415.91,425.36,411.77,422.22,41909100
2023-09-26,419.053,420.01,428.2,416.55,419.11,40228200
2023-09-27,424.623,423.3,428.72,416.29,424.68,44493500
2023-09-28,430.832,424.6,434.46,421.15,430.89,42466300
2023-09-29,434.931,438.27,441.44,433.07,434.99,39722100
2023-10-02,447.76,440.3,451.75,438.61,447.82,43329800
2023-10-03,435.111,448.08,451.3,432.46,435.17,47085000
2023-10-04,440.351,437.42,441.43,432.92,440.41,36182100
2023-10-05,446.82,440.5,449.0,438.88,446.88,39348300
2023-10-06,457.558,441.93,457.89,440.26,457.62,43339700
2023-10-09,452.669,448.42,456.05,443.68,452.73,40967500
2023-10-10,457.918,453.1,462.59,450.88,457.98,36858200
2023-10-11,467.997,461.96,468.59,460.5,468.06,37813700
2023-10-12,469.387,467.77,476.09,463.3,469.45,48132500
2023-10-13,454.549,469.6,471.16,452.8,454.61,47411500
2023-10-16,460.888,450.63,462.25,449.12,460.95,37509900
2023-10-17,439.321,440.0,447.54,424.8,439.38,81233300
